index,match_id,player_slot,steam_id,personaname,assists,deaths,denies,gold_per_min,hero_id,item_0,item_1,item_2,item_3,item_4,item_5,kills,xp_per_min,isRadiant,win,kills_per_min,last_hits_per_min,hero_damage_per_min,hero_healing_per_min,tower_damage_per_min
10735,7696006288,128,101779337,Alleria,24,13,6,461,121,Scythe of Vyse,Aghanim's Scepter,Gem of True Sight,Aeon Disk,Blink Dagger,Arcane Boots,8,665,False,0,0.1239989666752777,3.0999741668819425,451.6972358563679,28.93825884784293,4.479462671144407
10736,7696006288,129,914221413,Skill-,19,10,9,658,100,Boots of Travel 2,Silver Edge,Black King Bar,Swift Blink,Assault Cuirass,Desolator,20,1026,False,0,0.3099974166881942,6.075949367088608,796.569361921984,0.0,22.10281580986825
10737,7696006288,130,169359999,karyl,30,7,14,550,129,Blink Dagger,Black King Bar,Phase Boots,Scythe of Vyse,Refresher Orb,Wind Waker,7,928,False,0,0.1084990958408679,6.029449754585379,437.9953500387497,0.0,12.46189615086541
10738,7696006288,131,370600515,professional racist,20,7,6,635,54,Bloodthorn,Phase Boots,Mjollnir,Black King Bar,Abyssal Blade,Sange and Yasha,10,1026,False,0,0.1549987083440971,7.315939033841385,1042.4748127098942,90.00774993541721,118.63601136657196
10739,7696006288,132,99796146,2015,30,11,7,490,63,Gleipnir,Sentry Ward,Spirit Vessel,Aether Lens,Aghanim's Scepter,Aeon Disk,5,709,False,0,0.0774993541720485,4.572461896150865,364.727460604495,23.559803668302763,12.39989666752777
10740,7695979892,0,1675168076,WD.Kalanno,9,7,8,731,73,Skull Basher,Assault Cuirass,Radiance,Power Treads,Manta Style,Blink Dagger,7,745,True,0,0.2129817444219066,9.73630831643002,718.4178498985801,0.0,9.49290060851927
10741,7695979892,1,1674133168,WD.Nyac,3,3,0,578,19,Blink Dagger,Aghanim's Scepter,Power Treads,Magic Wand,Echo Sabre,Khanda,10,743,True,0,0.3042596348884381,9.949290060851927,713.94523326572,0.0,51.54158215010142
10742,7695979892,2,370736080,WD.Darima,12,7,4,314,86,Magic Stick,Point Booster,Ghost Scepter,Staff of Wizardry,Arcane Boots,Aether Lens,2,497,True,0,0.0608519269776876,3.4989858012170383,320.0202839756592,0.0,10.496957403651116
10743,7695979892,3,35127887,WD.Javi,17,9,2,532,135,Phase Boots,Blade Mail,Mithril Hammer,Dust of Appearance,Echo Sabre,Assault Cuirass,6,730,True,0,0.1825557809330628,7.81947261663286,582.0182555780933,66.93711967545639,25.8316430020284
10744,7695979892,4,153638376,WD.Hellen,13,10,2,255,68,Urn of Shadows,Observer and Sentry Wards,Tranquil Boots,Glimmer Cape,Unknown Item,Magic Wand,4,349,True,0,0.1217038539553752,0.5172413793103449,365.32454361054766,1.1866125760649089,8.519269776876268
10745,7695979892,128,341654420,vP.Helannt,11,4,5,780,46,Blink Dagger,Hurricane Pike,Daedalus,Desolator,Power Treads,Monkey King Bar,10,1048,False,1,0.3042596348884381,12.657200811359026,575.2941176470588,0.0,119.026369168357
10746,7695979892,129,402870848,vP.Pronto,8,9,1,336,5,Magic Stick,Glimmer Cape,Aghanim's Scepter,Sentry Ward,Tranquil Boots,Dust of Appearance,2,639,False,1,0.0608519269776876,1.947261663286004,273.4685598377282,0.0,10.67951318458418
10747,7695979892,130,311095642,vP.zikboss,10,9,4,409,14,Greater Healing Lotus,Observer and Sentry Wards,Tranquil Boots,Aether Lens,Spirit Vessel,Blink Dagger,9,645,False,1,0.2738336713995943,2.586206896551724,506.288032454361,55.74036511156186,13.630831643002027
10748,7695979892,131,358783974,vP.Shelby,8,0,0,813,7,Octarine Core,Refresher Orb,Black King Bar,Blink Dagger,Power Treads,Aghanim's Scepter,15,1184,False,1,0.4563894523326572,10.040567951318458,1042.393509127789,0.0,64.38133874239351
10749,7695979892,132,845344315,vP.RatnBone,11,8,4,461,61,Orchid Malevolence,Power Treads,Aghanim's Scepter,Magic Wand,Buckler,Bracer,0,596,False,1,0.0,6.693711967545639,341.8965517241379,0.0,98.21501014198785
10750,7695907076,0,341654420,vP.Helannt,6,3,0,665,14,Phase Boots,Veil of Discord,Eternal Shroud,Aghanim's Scepter,Magic Wand,Black King Bar,7,940,True,1,0.2422145328719723,9.688581314878894,336.36678200692046,0.0,77.99307958477509
10751,7695907076,1,402870848,vP.Pronto,12,4,8,450,21,Power Treads,Hurricane Pike,Magic Wand,Maelstrom,Bracer,Bracer,8,650,True,1,0.2768166089965398,3.70242214532872,602.7681660899655,0.0,46.60899653979239
10752,7695907076,2,311095642,vP.zikboss,11,3,2,352,107,Sange,Eul's Scepter of Divinity,Magic Wand,Observer and Sentry Wards,Spirit Vessel,Tranquil Boots,4,598,True,1,0.1384083044982699,2.768166089965398,336.8512110726644,0.0,1.0034602076124568
10753,7695907076,3,845344315,vP.RatnBone,14,4,1,606,38,Bracer,Octarine Core,Magic Wand,Arcane Boots,Iron Branch,Aghanim's Scepter,4,866,True,1,0.1384083044982699,8.996539792387544,619.6193771626298,0.0,168.82352941176472
10754,7695907076,4,358783974,vP.Shelby,11,0,0,736,11,Black King Bar,Eul's Scepter of Divinity,Scythe of Vyse,Blink Dagger,Boots of Travel,Bottle,8,1063,True,1,0.2768166089965398,10.346020761245676,751.280276816609,0.0,94.0484429065744
10756,7695907076,129,370736080,WD.Darima,6,6,2,309,19,Eul's Scepter of Divinity,Sentry Ward,Arcane Boots,Smoke of Deceit,Blink Dagger,Magic Stick,1,430,False,0,0.0346020761245674,2.387543252595156,189.20415224913492,0.0,0.0
10757,7695907076,130,153638376,WD.Hellen,7,9,3,268,87,Enchanted Mango,Aether Lens,Sentry Ward,Arcane Boots,Magic Wand,Unknown Item,2,402,False,0,0.0692041522491349,1.799307958477509,384.53287197231833,0.0,1.626297577854671
10758,7695907076,131,35127887,WD.Javi,3,7,2,500,98,Arcane Boots,Veil of Discord,Black King Bar,Soul Ring,Kaya and Sange,Magic Wand,5,607,False,0,0.1730103806228373,7.750865051903115,457.4740484429066,0.0,7.335640138408305
10759,7695907076,132,1674133168,WD.Nyac,0,5,1,646,25,Null Talisman,Maelstrom,Black King Bar,Monkey King Bar,Bottle,Boots of Travel,3,925,False,0,0.1038062283737024,12.456747404844291,375.7093425605536,0.0,11.522491349480967
10760,7695899795,0,109757023,Frenzy,14,4,5,857,73,Assault Cuirass,Abyssal Blade,Swift Blink,Black King Bar,Silver Edge,Radiance,12,889,True,1,0.1766437684003925,9.435721295387635,665.6820412168793,0.0,142.2865554465162
10761,7695899795,1,146711951,Force,20,6,12,592,137,Shiva's Guard,Heart of Tarrasque,Black King Bar,Kaya and Sange,Divine Rapier,Refresher Orb,5,834,True,1,0.0736015701668302,7.168792934249264,837.6889106967615,0.0,54.11187438665358
10762,7695899795,2,58513047,spm,13,7,7,739,52,Wind Waker,Kaya and Sange,Scythe of Vyse,Overwhelming Blink,Bloodstone,Black King Bar,14,828,True,1,0.2060843964671246,9.214916584887144,857.2669283611383,0.0,376.9578017664377
10763,7695899795,3,343084576,NARMAN,20,7,1,402,7,Boots of Travel,Force Staff,Blink Dagger,Black King Bar,Aeon Disk,Shadow Blade,6,623,True,1,0.0883218842001962,1.869479882237488,310.0981354268891,0.0,10.436702649656526
10764,7695899795,4,48823667,benqt,21,11,3,282,111,Force Staff,Unknown Item,Glimmer Cape,Observer and Sentry Wards,Aether Lens,Arcane Boots,1,451,True,1,0.014720314033366,0.677134445534838,136.11874386653582,352.8753680078508,2.0902845927379783
10765,7695899795,128,132851371,Король уебищ,12,5,15,853,48,Khanda,Manta Style,Black King Bar,Swift Blink,Satanic,Refresher Orb,12,1001,False,0,0.1766437684003925,14.278704612365065,1031.2315996074583,0.0,108.6359175662414
10766,7695899795,129,439345730,apeesss,14,5,5,755,49,Blink Dagger,Bloodthorn,Manta Style,Octarine Core,Black King Bar,Divine Rapier,13,895,False,0,0.1913640824337585,10.289499509322866,740.387634936212,0.0,107.41413150147204
10767,7695899795,130,108958769,-,26,11,20,334,51,Boots of Bearing,Glimmer Cape,Aghanim's Scepter,Force Staff,Unknown Item,Observer and Sentry Wards,2,464,False,0,0.029440628066732,1.3837095191364082,417.8949950932287,4.09224730127576,0.0
10768,7695899795,131,93526520,⁵²хейтеры все называли сиси-писи,22,7,6,517,69,Black King Bar,Phase Boots,Shiva's Guard,Octarine Core,Blink Dagger,Refresher Orb,4,598,False,0,0.0588812561334641,4.239450441609421,463.7634936211972,1.8400392541707555,0.0
10769,7695899795,132,181267255,27,19,11,1,332,119,Healing Salve,Lotus Orb,Boots of Speed,Solar Crest,Aeon Disk,Vladmir's Offering,3,436,False,0,0.0441609421000981,1.030421982335623,260.38763493621195,47.5171736997056,0.0
10770,7695899286,0,110583422,ISOlation,4,7,16,552,136,Power Treads,Black King Bar,Bracer,Aghanim's Scepter,Bracer,Battle Fury,4,484,True,0,0.1257202723939235,8.89470927187009,332.4044002095338,109.1251964379256,19.8952331063384
10771,7695899286,1,262476000,stojkov,2,6,6,430,43,Rod of Atos,Sange,Null Talisman,Boots of Travel,Eternal Shroud,Magic Wand,3,527,True,0,0.0942902042954426,7.13462545835516,520.7019381875327,0.0,15.02357255107386
10772,7695899286,2,87012746,offlane (dog),2,6,8,462,21,Magic Wand,Power Treads,Bracer,Maelstrom,Bracer,Black King Bar,2,547,True,0,0.0628601361969617,7.574646411733892,509.3242535358827,0.0,20.586694604504977
10773,7695899286,3,121404228,sae,6,8,2,230,19,Sentry Ward,Blink Dagger,Eul's Scepter of Divinity,Healing Lotus,Dust of Appearance,Boots of Speed,1,279,True,0,0.0314300680984808,1.4772132006286014,248.26610790990048,0.0,0.0
10774,7695899286,4,286393568,LATEGAME ENJOYER,7,8,4,230,91,Mekansm,Fluffy Hat,Ghost Scepter,Magic Wand,Bracer,Bracer,1,334,True,0,0.0314300680984808,0.9743321110529072,139.20377160817182,341.6762702985857,0.0
10775,7695899286,128,101779337,Alleria,19,1,4,401,119,Vitality Booster,Spirit Vessel,Aether Lens,Magic Wand,Eul's Scepter of Divinity,Boots of Speed,8,543,False,1,0.251440544787847,1.7600838135149293,607.0403352540598,40.89051859612363,39.85332634887376
10776,7695899286,129,914221413,Skill-,16,3,4,696,22,Kaya,Manta Style,Arcane Boots,Hurricane Pike,Phylactery,Cheese,10,759,False,1,0.3143006809848088,8.517548454688319,1318.5227867993715,0.0,18.48088004190676
10777,7695899286,130,370600515,professional racist,12,0,3,698,63,Aegis of the Immortal,Power Treads,Gleipnir,Black King Bar,Hurricane Pike,Crystalys,8,808,False,1,0.251440544787847,9.366160293347304,607.9203771608172,0.0,321.21529596647457
10778,7695899286,131,169359999,karyl,26,3,7,462,137,Blade Mail,Black King Bar,Phase Boots,Soul Ring,Wind Lace,Blink Dagger,4,643,False,1,0.1257202723939235,4.274489261393399,765.9193294918806,0.0,15.02357255107386
10779,7695899286,132,99796146,2015,18,4,0,370,85,Magic Wand,Guardian Greaves,Ghost Scepter,Blood Grenade,Unknown Item,Observer and Sentry Wards,4,596,False,1,0.1257202723939235,2.5458355159769512,264.26401257202724,204.0125720272394,18.072289156626507
10780,7695801420,0,343084576,NARMAN,5,9,1,205,72,Guardian Greaves,Fluffy Hat,Blood Grenade,Dust of Appearance,Observer and Sentry Wards,Magic Stick,1,320,True,0,0.0262697022767075,0.9194395796847636,187.9334500875657,22.697022767075303,0.446584938704028
10781,7695801420,1,146711951,Force,2,8,3,379,2,Blink Dagger,Magic Wand,Gauntlets of Strength,Phase Boots,Blade Mail,Eternal Shroud,2,431,True,0,0.052539404553415,5.831873905429071,316.0507880910683,0.0,2.33800350262697
10782,7695801420,2,58513047,spm,5,2,6,431,137,Point Booster,Wind Lace,Phase Boots,Blink Dagger,Black King Bar,Eternal Shroud,2,469,True,0,0.052539404553415,6.514886164623467,234.71978984238177,0.0,26.637478108581437
10783,7695801420,3,48823667,benqt,2,4,1,266,30,Glimmer Cape,Magic Wand,Smoke of Deceit,Aghanim's Scepter,Dust of Appearance,Arcane Boots,3,322,True,0,0.0788091068301225,2.4168126094570925,291.12084063047286,94.17688266199649,0.0
10784,7695801420,4,109757023,Frenzy,1,1,13,703,94,Arcane Boots,Manta Style,Disperser,Crystalys,Eye of Skadi,Monkey King Bar,0,675,True,0,0.0,13.476357267950965,202.40805604203152,0.0,91.60245183887916
10785,7695801420,128,132851371,Король уебищ,6,1,12,896,48,Blink Dagger,Manta Style,Black King Bar,Satanic,Khanda,Silver Edge,6,987,False,1,0.1576182136602451,16.89141856392294,501.8563922942206,3.283712784588441,243.02101576182133
10786,7695801420,129,439345730,apeesss,12,2,8,651,49,Blink Dagger,Manta Style,Bracer,Power Treads,Octarine Core,Aghanim's Scepter,6,723,False,1,0.1576182136602451,9.66725043782837,331.8388791593695,0.0,219.35201401050787
10787,7695801420,130,108958769,-,13,2,1,322,5,Tranquil Boots,Solar Crest,Glimmer Cape,Vladmir's Offering,Magic Wand,Sentry Ward,4,508,False,1,0.1050788091068301,0.8669001751313484,237.08406304728544,28.423817863397545,1.9702276707530648
10788,7695801420,131,93526520,⁵²хейтеры все называли сиси-писи,9,1,11,612,78,Manta Style,Boots of Travel,Radiance,Octarine Core,Gem of True Sight,Bracer,4,613,False,1,0.1050788091068301,9.746059544658491,185.2014010507881,0.0,113.27495621716288
10789,7695801420,132,181267255,27,16,3,2,323,123,Arcane Boots,Dust of Appearance,Ogre Axe,Eul's Scepter of Divinity,Point Booster,Vladmir's Offering,3,466,False,1,0.0788091068301225,1.891418563922942,294.7723292469352,20.779334500875656,2.259194395796847
10790,7695720177,0,363758022,burros = feed,13,4,4,751,44,Power Treads,Cheese,Black King Bar,Abyssal Blade,Battle Fury,Desolator,16,810,True,1,0.4567078972407231,9.276879162702189,843.3967649857279,0.0,301.1703139866794
10791,7695720177,1,123953528,Rinnegan,18,1,5,549,137,Blink Dagger,Blade Mail,Black King Bar,Phase Boots,Aghanim's Scepter,Kaya,8,686,True,1,0.2283539486203615,5.366317792578497,558.6108468125595,0.0,37.62131303520457
10792,7695720177,2,322010194,Jackboy,9,5,8,574,15,Satanic,Black King Bar,Magic Wand,Wind Lace,Sange and Yasha,Power Treads,3,738,True,1,0.0856327307326356,8.334919124643198,491.8458610846813,0.0,90.19980970504282
10793,7695720177,3,153609394,󠀡,18,1,5,415,119,Wind Waker,Blink Dagger,Force Staff,Sentry Ward,Boots of Speed,Magic Wand,12,586,True,1,0.3425309229305424,0.7706945765937203,557.8972407231208,0.0,27.145575642245483
10794,7695720177,4,185001854,I must confess I still believe,19,6,1,438,58,Power Treads,Orchid Malevolence,Hurricane Pike,Magic Wand,Ogre Axe,Smoke of Deceit,6,560,True,1,0.1712654614652712,3.2540437678401526,623.2635585156994,36.42245480494767,239.45765937202663
10795,7695720177,128,148480336,ArzenT,8,7,6,544,135,Phase Boots,Blink Dagger,Blade Mail,Black King Bar,Harpoon,Soul Ring,5,613,False,0,0.142721217887726,7.90675547098002,713.9486203615604,61.37012369172217,6.964795432921028
10796,7695720177,129,1026694469,o.o,4,3,10,598,49,Blink Dagger,Manta Style,Orchid Malevolence,Power Treads,Aghanim's Scepter,Mage Slayer,5,692,False,0,0.142721217887726,9.990485252140818,443.035204567079,0.0,14.186489058039962
10797,7695720177,130,303673743,chill,3,5,14,507,54,Heaven's Halberd,Phase Boots,Armlet of Mordiggian,Orb of Corrosion,Radiance,Blade of Alacrity,4,586,False,0,0.1141769743101807,8.449096098953378,311.84586108468125,0.0,12.24548049476689
10798,7695720177,131,174968487,Broez,8,16,0,185,87,Smoke of Deceit,Drum of Endurance,Observer and Sentry Wards,Wind Lace,Magic Wand,Tranquil Boots,0,183,False,0,0.0,0.2283539486203615,235.2045670789724,0.0,0.0
10799,7695720177,132,252520776,мастерШеф,8,15,0,263,26,Unknown Item,Magic Wand,Blink Dagger,Sentry Ward,Ghost Scepter,Tranquil Boots,2,360,False,0,0.0570884871550903,1.1132254995242628,248.87725975261657,0.0,5.195052331113226
10800,7695701541,0,343084576,NARMAN,12,2,4,353,119,Eul's Scepter of Divinity,Tranquil Boots,Ghost Scepter,Lotus Orb,Sentry Ward,Magic Wand,5,414,True,1,0.1670378619153674,1.1692650334075725,531.7149220489978,6.11358574610245,9.220489977728285
10801,7695701541,1,146711951,Force,13,1,16,483,96,Blink Dagger,Magic Wand,Ring of Protection,Phase Boots,Shiva's Guard,Eternal Shroud,2,572,True,1,0.0668151447661469,6.180400890868597,555.2338530066816,0.0,71.35857461024499
10802,7695701541,2,58513047,spm,9,2,3,594,46,Hurricane Pike,Desolator,Power Treads,Blink Dagger,Demon Edge,Iron Branch,5,608,True,1,0.1670378619153674,8.151447661469932,419.0311804008909,3.6748329621380846,257.20489977728283
10803,7695701541,3,109757023,Frenzy,8,1,7,724,99,Arcane Boots,Bloodstone,Lotus Orb,Kaya and Sange,Aegis of the Immortal,Aghanim's Scepter,10,823,True,1,0.3340757238307349,9.788418708240537,1357.182628062361,0.0,125.57906458797328
10804,7695701541,4,48823667,benqt,13,2,3,325,30,Eul's Scepter of Divinity,Holy Locket,Sage's Mask,Void Stone,Sentry Ward,Arcane Boots,3,443,True,1,0.1002227171492204,1.8374164810690423,370.2895322939866,640.7238307349666,86.52561247216036
10805,7695701541,128,132851371,Король уебищ,4,4,6,456,28,Power Treads,Aghanim's Scepter,Wraith Band,Blink Dagger,Orb of Corrosion,Sange,2,436,False,0,0.0668151447661469,7.048997772828508,467.4053452115813,0.0,0.0
10806,7695701541,129,439345730,apeesss,4,5,9,502,52,Bloodstone,Veil of Discord,Ghost Scepter,Arcane Boots,Platemail,Kaya,2,645,False,0,0.0668151447661469,9.721603563474387,610.0556792873051,0.0,43.96436525612472
10807,7695701541,130,108958769,-,8,5,2,204,91,Ghost Scepter,Bracer,Mekansm,Magic Wand,Unknown Item,Sentry Ward,0,370,False,0,0.0,0.7015590200445434,137.03786191536747,375.2004454342984,0.0
10808,7695701541,131,93526520,⁵²хейтеры все называли сиси-писи,3,3,5,413,78,Radiance,Boots of Speed,Spirit Vessel,Magic Wand,Iron Branch,Bracer,3,552,False,0,0.1002227171492204,6.21380846325167,461.6592427616927,14.198218262806236,7.316258351893095
10809,7695701541,132,181267255,27,6,8,0,311,65,Dust of Appearance,Magic Wand,Observer and Sentry Wards,Force Staff,Boots of Speed,Blink Dagger,1,333,False,0,0.0334075723830734,4.10913140311804,296.0913140311804,0.0,0.9688195991091314
10810,7695567716,0,303673743,chill,9,2,7,611,15,Satanic,Gleipnir,Power Treads,Wraith Band,Black King Bar,Sange and Yasha,8,751,True,0,0.1839080459770115,9.60919540229885,430.1609195402299,2.8735632183908044,56.06896551724138
10811,7695567716,1,148480336,ArzenT,12,4,8,443,96,Phase Boots,Blink Dagger,Black King Bar,Shiva's Guard,Heaven's Halberd,Healing Lotus,3,715,True,0,0.0689655172413793,6.505747126436781,406.9425287356322,0.0,6.390804597701149
10812,7695567716,2,252520776,мастерШеф,13,6,0,359,114,Gem of True Sight,Black King Bar,Nullifier,Unknown Item,Diffusal Blade,Orb of Corrosion,6,472,True,0,0.1379310344827586,4.022988505747127,441.7931034482759,0.0,21.1264367816092
10813,7695567716,3,174968487,Broez,22,8,1,299,87,Arcane Boots,Blink Dagger,Null Talisman,Aghanim's Scepter,Smoke of Deceit,Wind Lace,6,501,True,0,0.1379310344827586,0.6206896551724138,281.6551724137931,0.0,8.827586206896552
10814,7695567716,4,1026694469,o.o,15,3,5,539,90,Spirit Vessel,Dagon,Orchid Malevolence,Boots of Travel,Black King Bar,Magic Stick,9,515,True,0,0.2068965517241379,6.942528735632184,494.2988505747126,128.98850574712642,4.252873563218391
10815,7695567716,128,363758022,burros = feed,6,2,18,740,10,Aegis of the Immortal,Satanic,Black King Bar,Manta Style,Khanda,Butterfly,7,893,False,1,0.160919540229885,11.770114942528735,486.2988505747126,45.2183908045977,337.08045977011494
10816,7695567716,129,123953528,Rinnegan,5,3,12,571,21,Blink Dagger,Black King Bar,Power Treads,Manta Style,Aghanim's Scepter,Maelstrom,9,631,False,1,0.2068965517241379,7.172413793103448,316.98850574712645,0.7586206896551724,28.85057471264368
10817,7695567716,130,322010194,Jackboy,13,11,8,529,129,Eul's Scepter of Divinity,Refresher Orb,Black King Bar,Blink Dagger,Linken's Sphere,Phase Boots,2,677,False,1,0.0459770114942528,7.126436781609195,284.1609195402299,0.0,1.9540229885057472
10818,7695567716,131,153609394,󠀡,7,8,0,374,19,Force Staff,Blink Dagger,Wind Waker,Observer and Sentry Wards,Unknown Item,Boots of Speed,3,539,False,1,0.0689655172413793,2.3448275862068964,216.94252873563215,2.8735632183908044,6.574712643678161
10819,7695567716,132,185001854,I must confess I still believe,15,9,2,414,65,Tranquil Boots,Force Staff,Black King Bar,Sentry Ward,Aether Lens,Blink Dagger,1,557,False,1,0.0229885057471264,4.436781609195402,335.81609195402297,9.195402298850574,2.827586206896552
10820,7695525786,0,1673937054,zelepopa,18,3,18,669,120,Aghanim's Scepter,Skull Basher,Blight Stone,Blink Dagger,Diffusal Blade,Arcane Boots,13,839,True,1,0.4744525547445256,7.335766423357665,912.6642335766423,0.0,11.75182481751825
10821,7695525786,1,1673472329,theconstant,15,0,12,633,60,Aghanim's Scepter,Harpoon,Blink Dagger,Phase Boots,Bracer,Aegis of the Immortal,17,888,True,1,0.6204379562043796,5.401459854014599,879.2335766423358,4.562043795620438,144.01459854014598
10822,7695525786,2,130433320,RaLLy,18,3,16,589,15,Power Treads,Heaven's Halberd,Wraith Band,Magic Wand,Manta Style,Hyperstone,10,721,True,1,0.364963503649635,6.35036496350365,795.2919708029198,0.0,158.3211678832117
10823,7695525786,3,1674266188,Чемпион доты,24,7,0,366,87,Sentry Ward,Ogre Axe,Blink Dagger,Arcane Boots,Unknown Item,Point Booster,6,441,True,1,0.218978102189781,1.3503649635036497,499.087591240876,7.116788321167884,2.445255474452555
10824,7695525786,4,1546211137,Arise,25,7,4,353,100,Eul's Scepter of Divinity,Magic Wand,Unknown Item,Blink Dagger,Phase Boots,Orb of Venom,4,575,True,1,0.145985401459854,1.4233576642335768,393.68613138686135,0.0,4.416058394160584
10825,7695525786,128,1029972951,if you not rank100dont talkto me,9,6,13,460,41,Mask of Madness,Power Treads,Black King Bar,Maelstrom,Magic Wand,Wraith Band,3,611,False,0,0.1094890510948905,7.116788321167884,313.43065693430657,4.562043795620438,0.0
10826,7695525786,129,1674492970,Michelle,4,11,1,279,65,Blink Dagger,Force Staff,Magic Wand,Smoke of Deceit,Boots of Speed,Circlet,3,329,False,0,0.1094890510948905,2.6277372262773726,381.75182481751824,0.0,0.0
10827,7695525786,130,1146548664,Enma,7,14,9,440,106,Ogre Axe,Phase Boots,Maelstrom,Mithril Hammer,Blight Stone,Magic Wand,6,468,False,0,0.218978102189781,4.708029197080292,598.1386861313869,2.08029197080292,11.496350364963504
10828,7695525786,131,355782716,satori,9,10,2,288,86,Magic Wand,Force Staff,Ghost Scepter,Smoke of Deceit,Arcane Boots,Unknown Item,3,369,False,0,0.1094890510948905,1.7518248175182485,510.3284671532847,0.0,0.0
10829,7695525786,132,189817721,Мразь,6,9,7,391,21,Power Treads,Maelstrom,Force Staff,Null Talisman,Bracer,Dragon Lance,5,436,False,0,0.1824817518248175,4.525547445255475,544.6350364963504,0.0,0.0
10830,7695412259,0,181774949,Заряжен на победу,18,12,2,337,105,Eul's Scepter of Divinity,Arcane Boots,Unknown Item,Aether Lens,Mekansm,Null Talisman,3,483,True,0,0.0609756097560975,3.0284552845528454,644.7357723577236,80.6910569105691,7.215447154471544
10831,7695412259,1,1153798101,last breath,22,6,3,580,22,Yasha,Refresher Orb,Ethereal Blade,Kaya and Sange,Arcane Boots,Phylactery,9,723,True,0,0.1829268292682926,6.991869918699186,1312.540650406504,0.0,0.7113821138211381
10832,7695412259,2,1155917341,Trzcks,11,5,18,687,63,Dragon Lance,Power Treads,Gleipnir,Butterfly,Black King Bar,Daedalus,16,936,True,0,0.3252032520325203,8.861788617886178,712.8861788617886,0.0,108.55691056910568
10833,7695412259,3,148612029,tv/poshliy_vladik,17,5,8,491,29,Phase Boots,Blink Dagger,Shiva's Guard,Scythe of Vyse,Eternal Shroud,Bracer,4,732,True,0,0.08130081300813,5.691056910569105,511.9512195121951,0.0,45.32520325203252
10834,7695412259,4,1680667207,revolver,15,12,4,290,100,Tranquil Boots,Aghanim's Scepter,Blink Dagger,Observer and Sentry Wards,Magic Wand,Dust of Appearance,5,471,True,0,0.1016260162601626,1.1382113821138211,159.8780487804878,3.963414634146341,3.922764227642276
10835,7695412259,128,1044002267,4,13,5,11,760,41,Mjollnir,Black King Bar,Satanic,Butterfly,Monkey King Bar,Eye of Skadi,12,1190,False,1,0.2439024390243902,10.670731707317072,625.4674796747967,0.0,140.0609756097561
10836,7695412259,129,152285172,arcane fantasy,24,5,9,778,120,Arcane Boots,Blink Dagger,Diffusal Blade,Octarine Core,Skull Basher,Refresher Orb,9,1164,False,1,0.1829268292682926,11.361788617886178,895.5691056910568,1.9105691056910568,24.51219512195122
10837,7695412259,130,860264647,apathy,15,11,6,542,15,Black King Bar,Orchid Malevolence,Blink Dagger,Satanic,Power Treads,Wind Lace,9,769,False,1,0.1829268292682926,6.219512195121951,602.6626016260162,0.0,6.9105691056910565
10838,7695412259,131,847565596,rue,21,7,0,366,119,Glimmer Cape,Aether Lens,Tranquil Boots,Force Staff,Mystic Staff,Gem of True Sight,7,652,False,1,0.1422764227642276,0.7113821138211381,485.3252032520325,2.540650406504065,12.540650406504064
10839,7695412259,132,1675898897,плаки плаки ?,22,9,4,293,5,Boots of Bearing,Force Staff,Magic Wand,Observer and Sentry Wards,Dust of Appearance,Smoke of Deceit,2,429,False,1,0.040650406504065,1.7886178861788615,294.4715447154471,0.0,0.0
10840,7695406122,0,1251984026,Keyleth,14,6,7,619,78,Power Treads,Manta Style,Black King Bar,Harpoon,Radiance,Skull Basher,8,743,True,0,0.1909307875894988,7.613365155131265,602.9355608591885,0.0,158.35322195704055
10841,7695406122,1,1209228151,da,9,7,11,579,36,Shiva's Guard,Eul's Scepter of Divinity,Boots of Travel,Eternal Shroud,Magic Wand,Kaya and Sange,10,718,True,0,0.2386634844868735,7.112171837708831,793.054892601432,164.29594272076372,26.6109785202864
10842,7695406122,2,307277211,Тао,10,8,9,565,8,Phase Boots,Blink Dagger,Unknown Item,Manta Style,Skull Basher,Mjollnir,7,666,True,0,0.1670644391408114,7.374701670644391,489.16467780429593,342.95942720763725,151.67064439140813
10843,7695406122,3,339941742,D.M,26,12,1,311,87,Ogre Axe,Magic Wand,Blink Dagger,Arcane Boots,Unknown Item,Null Talisman,3,478,True,0,0.071599045346062,0.405727923627685,481.4319809069213,0.0,0.0
10844,7695406122,4,113923026,aloxa,23,10,4,404,53,Dust of Appearance,Spirit Vessel,Boots of Speed,Magic Wand,Ghost Scepter,Aghanim's Scepter,5,456,True,0,0.1193317422434367,3.6276849642004776,654.200477326969,2.983293556085919,18.400954653937948
10845,7695406122,128,1708234650,知らない,15,5,11,851,49,Manta Style,Black King Bar,Bloodthorn,Power Treads,Blink Dagger,Octarine Core,15,1227,False,1,0.3579952267303102,11.694510739856804,1252.8878281622913,0.0,143.0071599045346
10846,7695406122,129,1646045109,~.~,11,4,2,707,52,Blink Dagger,Eul's Scepter of Divinity,Boots of Travel,Bloodstone,Eternal Shroud,Kaya and Sange,6,979,False,1,0.1431980906921241,11.766109785202865,799.4749403341289,0.0,257.0644391408115
10847,7695406122,130,1073591245,Sandq,25,11,0,358,19,Blink Dagger,Eul's Scepter of Divinity,Lotus Orb,Unknown Item,Arcane Boots,Infused Raindrops,5,554,False,1,0.1193317422434367,1.1694510739856805,460.50119331742246,0.0,11.43198090692124
